prefix,itemPart,brand,sku,name,description,img,date,marketplace,notes
089102,19762,Gloria Duchin,3072PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19763,Gloria Duchin,2895GX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19764,Gloria Duchin,2925BJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19765,Gloria Duchin,3075PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19766,Gloria Duchin,3039X,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19767,Gloria Duchin,3033PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19768,Gloria Duchin,3034PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19769,Gloria Duchin,3035PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19770,Gloria Duchin,3036PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19771,Gloria Duchin,3037PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19772,Gloria Duchin,3038PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19773,Gloria Duchin,13837G,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19774,Gloria Duchin,13836G,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19775,Gloria Duchin,13839G,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19776,Gloria Duchin,13840G,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19777,Gloria Duchin,13837S,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19778,Gloria Duchin,13836S,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19779,Gloria Duchin,13839S,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19780,Gloria Duchin,13840S,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19781,Gloria Duchin,2997PWJB,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19782,Gloria Duchin,2997PWJF,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19783,Gloria Duchin,2997PWJH,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19784,Gloria Duchin,3029GX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19785,Gloria Duchin,2839S,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19786,Gloria Duchin,3022SA,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19787,Gloria Duchin,3022SB,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19788,Gloria Duchin,3022SC,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19789,Gloria Duchin,3022SD,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19790,Gloria Duchin,3022SE,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19791,Gloria Duchin,3022SF,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19792,Gloria Duchin,3022SG,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19793,Gloria Duchin,3022SH,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19794,Gloria Duchin,3022SI,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19795,Gloria Duchin,3022SJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19796,Gloria Duchin,3022SK,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19797,Gloria Duchin,3022SL,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19798,Gloria Duchin,3022SM,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19799,Gloria Duchin,3022SN,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19800,Gloria Duchin,3022SP,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19801,Gloria Duchin,3022SR,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19802,Gloria Duchin,3022SS,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19803,Gloria Duchin,3022ST,,,,"Sun, 01 Jan 2006 00:00:00 GMT",CVS,ON KARENS
089102,19804,Gloria Duchin,14008XR,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19805,Gloria Duchin,14008XS,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19806,Gloria Duchin,14009X,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19807,Gloria Duchin,14010XP,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19808,Gloria Duchin,14011XG,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19809,Gloria Duchin,140011XB,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19810,Gloria Duchin,13991PW,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19811,Gloria Duchin,13991AG,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19812,Gloria Duchin,13991B,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19813,Gloria Duchin,13991AS,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19814,Gloria Duchin,13994,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19815,Gloria Duchin,2990E,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19816,Gloria Duchin,2991E,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19817,Gloria Duchin,2951SJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19818,Gloria Duchin,1662SBJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19819,Gloria Duchin,2995E,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19820,Gloria Duchin,1544SBJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19821,Gloria Duchin,2952SJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19822,Gloria Duchin,1660SBJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19823,Gloria Duchin,1661SBJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19824,Gloria Duchin,2342XDM,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19825,Gloria Duchin,2939PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19826,Gloria Duchin,2267,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19827,Gloria Duchin,2502P,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19828,Gloria Duchin,2938BX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19829,Gloria Duchin,2809B,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19830,Gloria Duchin,2607MG,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19831,Gloria Duchin,2722XR,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19832,Gloria Duchin,SP2337E,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19833,Gloria Duchin,SP2650ED,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19834,Gloria Duchin,SP1986E,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19835,Gloria Duchin,SP1093E,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19836,Gloria Duchin,SP2458ED,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19837,Gloria Duchin,SP2671T,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19838,Gloria Duchin,SP2899T,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19839,Gloria Duchin,2701BXE,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19840,Gloria Duchin,2700BX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19841,Gloria Duchin,2722BX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19842,Gloria Duchin,2964BJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19843,Gloria Duchin,2229PW,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19844,Gloria Duchin,2640PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19845,Gloria Duchin,2251AS,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19846,Gloria Duchin,2352PW,,,,"Sun, 01 Jan 2006 00:00:00 GMT",MM,ON KARENS
089102,19847,Gloria Duchin,14011PWX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19848,Gloria Duchin,14021PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19849,Gloria Duchin,14020PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19850,Gloria Duchin,14022PWJ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19851,Gloria Duchin,2858GJJA,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19852,Gloria Duchin,2858GJFE,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19853,Gloria Duchin,2858GJMA,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19854,Gloria Duchin,2858GJAP,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19855,Gloria Duchin,2858GJMY,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19856,Gloria Duchin,2858GJJN,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19857,Gloria Duchin,2858GJJL,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19858,Gloria Duchin,2858GJAU,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19859,Gloria Duchin,2858GJSP,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19860,Gloria Duchin,2858GJOC,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19861,Gloria Duchin,2858GJNV,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19862,Gloria Duchin,2858GJDC,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19863,Gloria Duchin,13970,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19864,Gloria Duchin,13971,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19865,Gloria Duchin,13972,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19866,Gloria Duchin,13973,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19867,Gloria Duchin,13974,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19868,Gloria Duchin,13975,,,,"Sun, 01 Jan 2006 00:00:00 GMT",SUPERVALU,ON KARENS
089102,19869,Gloria Duchin,SOAP 1,,,,"Sun, 01 Jan 2006 00:00:00 GMT",cvs,
089102,19870,Gloria Duchin,SOAP ,,,,"Sun, 01 Jan 2006 00:00:00 GMT",cvs,
089102,19871,Gloria Duchin,SOAP 3,,,,"Sun, 01 Jan 2006 00:00:00 GMT",cvs,
089102,19872,Gloria Duchin,SOAP 4,,,,"Sun, 01 Jan 2006 00:00:00 GMT",cvs,
089102,19873,Gloria Duchin,SOAP 5,,,,"Sun, 01 Jan 2006 00:00:00 GMT",cvs,
089102,19874,Gloria Duchin,SOAP 6,,,,"Sun, 01 Jan 2006 00:00:00 GMT",cvs,
089102,19875,Gloria Duchin,2794PW,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Gord,
089102,19876,Gloria Duchin,2857PW,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Gord,
089102,19877,Gloria Duchin,2056PW,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Kmart,
089102,19878,Gloria Duchin,See Karen,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Kmart,
089102,19879,Gloria Duchin,2894BX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Kmart,
089102,19880,Gloria Duchin,2895BX,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Kmart,
089102,19881,Gloria Duchin,2333BNH,,,,"Sun, 01 Jan 2006 00:00:00 GMT",Kmart,
089102,19882,Gloria Duchin,3039PWEYW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19883,Gloria Duchin,3039PWER,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19884,Gloria Duchin,3039PWEWW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19885,Gloria Duchin,3039PWEP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19886,Gloria Duchin,3039PWEBW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19887,Gloria Duchin,1496PWP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19888,Gloria Duchin,3100X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19889,Gloria Duchin,3098PWWP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19890,Joyful Sentiments,6630A,Gold Plated Pink Ribbon Heart Breast Cancer Awareness Pin,,,"Thu, 29 Aug 2024 15:39:45 GMT",,
089102,19890,Gloria Duchin,2231PWW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19891,Gloria Duchin,3111PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19892,Gloria Duchin,2914PWJW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19893,Gloria Duchin,2413PWJW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19894,Gloria Duchin,3105PWP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19895,Gloria Duchin,3127XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19896,Gloria Duchin,3022GA,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19897,Gloria Duchin,3022GB,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19898,Gloria Duchin,3022GC,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19899,Gloria Duchin,3022GD,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19900,Gloria Duchin,3022GE,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19901,Gloria Duchin,3022GF,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19902,Gloria Duchin,3022GG,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19903,Gloria Duchin,3022GH,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19904,Gloria Duchin,3022GI,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19905,Gloria Duchin,3022GJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19906,Gloria Duchin,3022GK,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19907,Gloria Duchin,3022GL,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19908,Gloria Duchin,3022GM,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19909,Gloria Duchin,3022GN,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19910,Gloria Duchin,3022GP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19911,Gloria Duchin,3022GR,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19912,Gloria Duchin,3022GS,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19913,Gloria Duchin,3022GT,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19914,Gloria Duchin,2858BJL,Brz Heart Granddaughter,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19915,Gloria Duchin,2858BJO,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19916,Gloria Duchin,3021BJD,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19917,Gloria Duchin,3021BJF,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19918,Gloria Duchin,3021BJE,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19919,Gloria Duchin,3021BJJ,Brz Star Grandfather,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19920,Gloria Duchin,3021BJM,Brz Star Grandson,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19921,Gloria Duchin,3021BJP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19922,Gloria Duchin,2858PWJB,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19923,Gloria Duchin,2858PWJC,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19924,Gloria Duchin,2858PWJA,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19925,Gloria Duchin,2858PWJI,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19926,Gloria Duchin,2858PWJL,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19927,Gloria Duchin,2858PWJO,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19928,Gloria Duchin,3021PWJD,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19929,Gloria Duchin,3021PWJF,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19930,Gloria Duchin,3021PWJE,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19931,Gloria Duchin,3021PWJJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19932,Gloria Duchin,3021PWJM,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19933,Gloria Duchin,3021PWJP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19934,Gloria Duchin,3027XG,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19935,Gloria Duchin,3028XM,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19936,Gloria Duchin,3096X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19937,Gloria Duchin,3106X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19938,Gloria Duchin,3094XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19939,Gloria Duchin,3102XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19940,Gloria Duchin,3129PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19941,Gloria Duchin,2866PW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19942,Gloria Duchin,1445JJA,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19943,Gloria Duchin,1445JFE,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19944,Gloria Duchin,1445JMA,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19945,Gloria Duchin,1445JAP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19946,Gloria Duchin,1445JMY,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19947,Gloria Duchin,1445JJN,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19948,Gloria Duchin,1445JJL,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19949,Gloria Duchin,1445JAU,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19950,Gloria Duchin,1445JSP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19951,Gloria Duchin,1445JOC,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19952,Gloria Duchin,1445JNV,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19953,Gloria Duchin,1445JDC,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19954,Gloria Duchin,2904XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19955,Gloria Duchin,3128XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19956,Gloria Duchin,2966BJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19957,Gloria Duchin,2967BJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19958,Gloria Duchin,2703XW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19959,Gloria Duchin,3113X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19960,Gloria Duchin,3122SX,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19961,Gloria Duchin,3126SX,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19962,Gloria Duchin,3112,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19963,Gloria Duchin,3116X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19964,Gloria Duchin,2810PWB,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19965,Gloria Duchin,3115PWP,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19966,Gloria Duchin,2858PWJA,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19967,Gloria Duchin,3117PWW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19968,Gloria Duchin,2858PWJB,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19969,Gloria Duchin,3118PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19970,Gloria Duchin,3119XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19971,Gloria Duchin,3130PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19972,Gloria Duchin,3131PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19973,Gloria Duchin,3132PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19974,Gloria Duchin,3133PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19975,Gloria Duchin,3134PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19976,Gloria Duchin,3135PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM/ CVS,
089102,19977,Gloria Duchin,3091X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19978,Gloria Duchin,3089X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19979,Gloria Duchin,3090X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19980,Gloria Duchin,2969X,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19981,Gloria Duchin,3137XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19982,Gloria Duchin,3123SX,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19983,Gloria Duchin,3092XJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",MM,
089102,19984,Gloria Duchin,2940PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19985,Gloria Duchin,2941PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19986,Gloria Duchin,2942PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19987,Gloria Duchin,2943PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19988,Gloria Duchin,2944PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19989,Gloria Duchin,2945PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19990,Gloria Duchin,2946PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19991,Gloria Duchin,2947PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19992,Gloria Duchin,2948PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19993,Gloria Duchin,2949PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19994,Gloria Duchin,3046PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19995,Gloria Duchin,3047PWJ,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19996,Gloria Duchin,2858BJB,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19997,Gloria Duchin,2858BJC,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19998,Gloria Duchin,2858BJA,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,19999,Gloria Duchin,2916PW,,,,"Mon, 01 Jan 2007 00:00:00 GMT",KMART,
089102,20000,Gloria Duchin,20000,The Crystal Jewel Collection,,,"Fri, 01 Jan 1993 00:00:00 GMT",MM,
089102,20001,Gloria Duchin,M1031SJ,Snowflake,,,"Sat, 01 Jan 1994 00:00:00 GMT",MM,
089102,20002,Gloria Duchin,33034,Asst. 1214J/1251J/1250TP,Filene's,,"Sat, 01 Jan 1994 00:00:00 GMT",MM,
089102,20003,Gloria Duchin,1061TP,,,,"Wed, 01 Jan 1997 00:00:00 GMT",MM,
089102,20004,Gloria Duchin,1220SJ,,,,"Wed, 01 Jan 1997 00:00:00 GMT",MM,
089102,20005,Gloria Duchin,1862J,,,,"Wed, 01 Jan 1997 00:00:00 GMT",MM,
